cbsa,year,qtr,index_sa,metro_name,population,median_income,zhvi_qtr,zori_qtr,inventory_qtr,unemployment_rate,qcew_avg_wkly_wage,qcew_employment,sp500_qtr,price_to_income_ratio,is_unaffordable,prev_unaffordable,next_unaffordable,collapse_onset,collapse_onset_confirmed,price_to_income_lag,price_to_income_5yr_chg,zhvi_yoy_lag,zhvi_qoq_lag,three-year_home_price_growth_trend,hpi_yoy_lag,hpi_3yr_chg_lag,pop_velocity_lag,pop_acceleration_lag,zori_yoy_lag,unemployment_rate_lag,inv_qoq_lag,sp500_yoy_lag,qcew_wage_yoy_lag,qcew_emp_yoy_lag
11460,2022,3,2.61,"Ann Arbor, MI",367947.0,84245.0,384126.80642480566,1807.0502216929374,932.0,3.6666666666666665,1375.0,215602.0,3980.35109375,4.559639223987247,False,False,False,False,False,4.483506205195981,0.2846257147831972,0.10674982082958206,0.015162395950824692,0.0016957764381611209,0.20454545454545459,12.765957446808528,0.0,0.0,0.08484622201586456,4.333333333333333,0.3450777202072539,0.3318950711862574,0.01644479248238051,0.03725566521638446
11460,2022,4,2.94,"Ann Arbor, MI",367947.0,84245.0,381636.93023960013,1785.8180154905924,831.0,3.033333333333333,1358.0,215765.0,3851.9734920634924,4.5300840434399685,False,False,False,False,False,4.486124312968029,0.24231381458778412,0.08202710547011782,0.0005839420427284914,0.003328519732234228,0.25373134328358193,19.999999999999996,0.0,0.0,0.10143661600997622,2.8666666666666667,-0.16538263995891123,0.294726932969241,0.008784773060029227,0.04449997786315496
11460,2023,1,3.15,"Ann Arbor, MI",370398.0,87156.0,381733.49377270974,1799.716260489365,575.3333333333334,3.266666666666667,1351.0,213775.0,4000.064516129032,4.379887715965737,False,False,False,False,False,4.3248267032207615,0.21509542096303402,0.07851321319252924,0.02548031029605169,0.00456498338334293,0.44525547445255453,35.616438356164394,0.02626925656213963,0.02626925656213963,0.09221935737580589,3.4,-0.4363076923076923,0.15473201056913988,0.02120974076983506,0.03877228461478044
11460,2023,2,2.95,"Ann Arbor, MI",370398.0,87156.0,387465.970868497,1825.7370916936245,654.0,3.1999999999999997,1330.0,218602.0,4206.072903225806,4.445660320213146,False,False,False,False,False,4.502112653160721,0.30693232740399257,0.08433637041118658,0.040992613601819716,0.005772569785615992,0.5592105263157896,75.55555555555556,0.0,-0.02626925656213963,0.10809285087968656,3.6333333333333333,0.2718340611353711,-0.01863437265303247,0.02020202020202011,0.036162169336879435
11460,2023,3,2.89,"Ann Arbor, MI",370398.0,87156.0,393691.7198986685,1856.4774695470396,675.3333333333334,3.6,1353.0,218791.0,4458.13746031746,4.517092568482589,False,False,False,False,False,4.559639223987247,0.2865466734412605,0.08178916181643392,0.012777683558437669,0.006079276586742316,0.641509433962264,99.23664122137403,0.0,0.0,0.11234097492284034,3.6666666666666665,0.19999999999999996,-0.0998083232963558,0.05932203389830515,0.02418887463778452
11460,2023,4,2.88,"Ann Arbor, MI",370398.0,87156.0,394244.14585168404,1854.1866745616098,656.6666666666666,2.8000000000000003,1411.0,219020.0,4464.907619047619,4.523430926748405,False,False,False,False,False,4.5300840434399685,0.21018147144418453,0.0741498583225153,-0.006481912075805507,0.005691036687398043,0.75,126.15384615384615,0.0,0.0,0.08507654000398612,3.033333333333333,-0.10836909871244638,-0.16299818832356816,-0.014513788098693747,0.016192005727015513
11460,2024,1,3.12,"Ann Arbor, MI",373875.0,89180.0,397177.64639428497,1877.1695310568387,498.0,3.1666666666666665,1414.0,216400.0,4992.540983606557,4.453662776343182,False,False,False,False,False,4.379887715965737,0.23314721752328182,0.04772527943980864,0.0002530246039056383,0.0038588248628253588,0.5909090909090908,136.84210526315786,-0.0012994641575541088,-0.0012994641575541088,0.07088005553446797,3.266666666666667,-0.3076614520657841,-0.10389918970668477,0.03923076923076918,0.010149933609605588
11460,2024,2,2.94,"Ann Arbor, MI",373875.0,89180.0,405140.22965749464,1917.5606434835856,633.3333333333334,3.766666666666667,1393.0,220160.0,5246.626507936508,4.54294942428229,False,False,False,False,False,4.445660320213146,0.20779856202163494,0.021581628437417066,0.015016961281370866,0.00035055276075704293,0.2447257383966246,128.68217054263567,0.0,0.0012994641575541088,0.0457039530866028,3.1999999999999997,0.13673232908458854,0.024455418348580116,0.012947448591013044,0.03714422625288827
11460,2024,3,2.87,"Ann Arbor, MI",373875.0,89180.0,407146.11934097664,1943.4403295585125,756.6666666666666,4.366666666666667,1412.0,218500.0,5543.46921875,4.565442019970583,False,False,False,False,False,4.517092568482589,0.19164871244035808,0.024900406099971573,0.016067860143218926,-0.0032871050330832183,0.10727969348659006,118.93939393939394,0.0,0.0,0.02735244834966255,3.6,0.032619775739041845,0.12003623683289799,-0.016000000000000014,0.014791142939304835
11460,2024,4,2.8,"Ann Arbor, MI",373875.0,89180.0,409653.4936389669,1969.1162479382376,691.6666666666666,3.8000000000000003,1496.0,218573.0,5907.04296875,4.5935579013115815,False,False,False,False,False,4.523430926748405,0.1578994331919077,0.0330345797618925,0.0014031942382677354,-0.005836577702575183,-0.020408163265306145,114.92537313432835,0.0,0.0,0.03828422519986474,2.8000000000000003,-0.027640671273445272,0.15912210409728944,0.03902798232695148,0.0150858572984498
11460,2025,1,3.26,"Ann Arbor, MI",,,413549.6306980569,1958.6880709774148,526.6666666666666,4.366666666666666,1465.0,218560.0,5894.8178333333335,,False,False,False,False,False,4.453662776343182,0.22701685332238064,0.040457944805783574,0.007440822072991571,-0.007071145191912709,-0.00952380952380949,127.73722627737226,0.0027259142580284834,0.0027259142580284834,0.043036378715838985,3.1666666666666665,-0.24162436548223343,0.24811511501268746,0.04663212435233155,0.012279265582972654
