cbsa,metro_name,yr,qtr,index_nsa,index_sa
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,1,223.43,226.12
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,2,234.24,229.66
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,3,236.31,234.17
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,4,236.84,237.68
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,1,242.31,244.54
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,2,253.77,249.28
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,3,258.09,256.04
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,4,261.52,262.36
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,1,267.09,268.73
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,2,280.37,276.10
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,3,284.63,282.63
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,4,289.31,289.91
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,1,294.61,295.82
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,2,306.13,302.22
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,3,308.92,306.77
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,4,314.65,315.17
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,1,318.77,319.52
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,2,328.98,325.35
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,3,337.43,335.19
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,4,336.60,337.03
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,1,345.32,345.75
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,2,351.84,348.28
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,3,356.66,354.22
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,4,359.38,360.07
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020,1,365.35,365.51
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020,2,375.74,371.90
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020,3,387.51,384.92
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020,4,399.83,400.77
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021,1,419.12,419.39
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021,2,446.61,441.68
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021,3,472.10,468.84
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021,4,499.36,500.99
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,1,522.89,523.47
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,2,567.64,560.66
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,3,555.03,551.30
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2022,4,544.73,546.69
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2023,1,547.76,548.85
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2023,2,559.76,552.23
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2023,3,560.49,556.60
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2023,4,564.74,567.14
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2024,1,565.45,566.79
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2024,2,585.32,577.02
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2024,3,594.68,590.66
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2024,4,587.39,589.79
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2025,1,596.70,598.41
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2025,2,602.74,594.05
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2025,3,592.35,588.23
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2025,4,587.80,590.25
35004,"Nassau County-Suffolk County, NY (MSAD)",1991,1,100.00,100.00
35004,"Nassau County-Suffolk County, NY (MSAD)",1991,2,97.54,97.38
35004,"Nassau County-Suffolk County, NY (MSAD)",1991,3,98.27,97.80
35004,"Nassau County-Suffolk County, NY (MSAD)",1991,4,98.60,98.37
35004,"Nassau County-Suffolk County, NY (MSAD)",1992,1,98.96,98.98
35004,"Nassau County-Suffolk County, NY (MSAD)",1992,2,98.94,98.78
35004,"Nassau County-Suffolk County, NY (MSAD)",1992,3,99.52,99.03
35004,"Nassau County-Suffolk County, NY (MSAD)",1992,4,99.34,99.10
35004,"Nassau County-Suffolk County, NY (MSAD)",1993,1,98.45,98.51
35004,"Nassau County-Suffolk County, NY (MSAD)",1993,2,99.71,99.55
35004,"Nassau County-Suffolk County, NY (MSAD)",1993,3,99.84,99.29
35004,"Nassau County-Suffolk County, NY (MSAD)",1993,4,99.76,99.52
35004,"Nassau County-Suffolk County, NY (MSAD)",1994,1,99.83,99.99
35004,"Nassau County-Suffolk County, NY (MSAD)",1994,2,99.56,99.36
35004,"Nassau County-Suffolk County, NY (MSAD)",1994,3,100.05,99.41
35004,"Nassau County-Suffolk County, NY (MSAD)",1994,4,99.08,98.86
35004,"Nassau County-Suffolk County, NY (MSAD)",1995,1,98.63,98.88
35004,"Nassau County-Suffolk County, NY (MSAD)",1995,2,99.48,99.27
35004,"Nassau County-Suffolk County, NY (MSAD)",1995,3,100.03,99.26
35004,"Nassau County-Suffolk County, NY (MSAD)",1995,4,100.56,100.36
35004,"Nassau County-Suffolk County, NY (MSAD)",1996,1,101.04,101.43
35004,"Nassau County-Suffolk County, NY (MSAD)",1996,2,100.43,100.19
35004,"Nassau County-Suffolk County, NY (MSAD)",1996,3,103.32,102.41
35004,"Nassau County-Suffolk County, NY (MSAD)",1996,4,102.57,102.39
35004,"Nassau County-Suffolk County, NY (MSAD)",1997,1,102.50,102.96
35004,"Nassau County-Suffolk County, NY (MSAD)",1997,2,104.84,104.65
35004,"Nassau County-Suffolk County, NY (MSAD)",1997,3,107.23,106.17
35004,"Nassau County-Suffolk County, NY (MSAD)",1997,4,106.95,106.73
35004,"Nassau County-Suffolk County, NY (MSAD)",1998,1,108.01,108.60
35004,"Nassau County-Suffolk County, NY (MSAD)",1998,2,111.77,111.62
35004,"Nassau County-Suffolk County, NY (MSAD)",1998,3,115.11,113.87
35004,"Nassau County-Suffolk County, NY (MSAD)",1998,4,117.14,116.85
35004,"Nassau County-Suffolk County, NY (MSAD)",1999,1,119.55,120.25
35004,"Nassau County-Suffolk County, NY (MSAD)",1999,2,124.02,123.96
35004,"Nassau County-Suffolk County, NY (MSAD)",1999,3,129.57,128.09
35004,"Nassau County-Suffolk County, NY (MSAD)",1999,4,132.64,132.23
35004,"Nassau County-Suffolk County, NY (MSAD)",2000,1,136.58,137.41
35004,"Nassau County-Suffolk County, NY (MSAD)",2000,2,140.99,141.03
35004,"Nassau County-Suffolk County, NY (MSAD)",2000,3,147.94,146.23
35004,"Nassau County-Suffolk County, NY (MSAD)",2000,4,152.10,151.54
35004,"Nassau County-Suffolk County, NY (MSAD)",2001,1,154.64,155.55
35004,"Nassau County-Suffolk County, NY (MSAD)",2001,2,161.03,161.19
35004,"Nassau County-Suffolk County, NY (MSAD)",2001,3,168.75,166.88
35004,"Nassau County-Suffolk County, NY (MSAD)",2001,4,173.41,172.61
35004,"Nassau County-Suffolk County, NY (MSAD)",2002,1,177.71,178.74
35004,"Nassau County-Suffolk County, NY (MSAD)",2002,2,187.57,187.83
35004,"Nassau County-Suffolk County, NY (MSAD)",2002,3,199.19,197.06
35004,"Nassau County-Suffolk County, NY (MSAD)",2002,4,204.86,203.80
35004,"Nassau County-Suffolk County, NY (MSAD)",2003,1,213.20,214.49
35004,"Nassau County-Suffolk County, NY (MSAD)",2003,2,218.62,218.80
35004,"Nassau County-Suffolk County, NY (MSAD)",2003,3,227.84,225.56
35004,"Nassau County-Suffolk County, NY (MSAD)",2003,4,234.62,233.29
35004,"Nassau County-Suffolk County, NY (MSAD)",2004,1,240.83,242.48
35004,"Nassau County-Suffolk County, NY (MSAD)",2004,2,250.19,250.13
35004,"Nassau County-Suffolk County, NY (MSAD)",2004,3,260.23,257.72
35004,"Nassau County-Suffolk County, NY (MSAD)",2004,4,270.37,268.85
35004,"Nassau County-Suffolk County, NY (MSAD)",2005,1,273.85,276.05
35004,"Nassau County-Suffolk County, NY (MSAD)",2005,2,279.52,278.96
35004,"Nassau County-Suffolk County, NY (MSAD)",2005,3,294.19,291.49
35004,"Nassau County-Suffolk County, NY (MSAD)",2005,4,297.49,295.87
35004,"Nassau County-Suffolk County, NY (MSAD)",2006,1,296.09,298.77
35004,"Nassau County-Suffolk County, NY (MSAD)",2006,2,299.38,298.36
35004,"Nassau County-Suffolk County, NY (MSAD)",2006,3,296.00,293.26
35004,"Nassau County-Suffolk County, NY (MSAD)",2006,4,291.97,290.67
35004,"Nassau County-Suffolk County, NY (MSAD)",2007,1,283.73,286.32
35004,"Nassau County-Suffolk County, NY (MSAD)",2007,2,291.79,290.46
35004,"Nassau County-Suffolk County, NY (MSAD)",2007,3,292.26,289.63
35004,"Nassau County-Suffolk County, NY (MSAD)",2007,4,286.19,285.19
35004,"Nassau County-Suffolk County, NY (MSAD)",2008,1,276.07,278.46
35004,"Nassau County-Suffolk County, NY (MSAD)",2008,2,276.66,275.23
35004,"Nassau County-Suffolk County, NY (MSAD)",2008,3,271.65,269.27
35004,"Nassau County-Suffolk County, NY (MSAD)",2008,4,264.29,263.61
35004,"Nassau County-Suffolk County, NY (MSAD)",2009,1,261.73,263.77
35004,"Nassau County-Suffolk County, NY (MSAD)",2009,2,252.78,251.42
35004,"Nassau County-Suffolk County, NY (MSAD)",2009,3,252.96,250.82
35004,"Nassau County-Suffolk County, NY (MSAD)",2009,4,250.10,249.60
35004,"Nassau County-Suffolk County, NY (MSAD)",2010,1,251.81,253.58
35004,"Nassau County-Suffolk County, NY (MSAD)",2010,2,250.29,249.00
35004,"Nassau County-Suffolk County, NY (MSAD)",2010,3,249.92,247.76
35004,"Nassau County-Suffolk County, NY (MSAD)",2010,4,248.65,248.32
35004,"Nassau County-Suffolk County, NY (MSAD)",2011,1,242.42,243.93
35004,"Nassau County-Suffolk County, NY (MSAD)",2011,2,243.83,242.68
35004,"Nassau County-Suffolk County, NY (MSAD)",2011,3,239.66,237.53
35004,"Nassau County-Suffolk County, NY (MSAD)",2011,4,235.23,234.93
35004,"Nassau County-Suffolk County, NY (MSAD)",2012,1,231.86,233.37
35004,"Nassau County-Suffolk County, NY (MSAD)",2012,2,236.29,235.13
35004,"Nassau County-Suffolk County, NY (MSAD)",2012,3,240.12,237.90
35004,"Nassau County-Suffolk County, NY (MSAD)",2012,4,237.29,237.05
35004,"Nassau County-Suffolk County, NY (MSAD)",2013,1,237.47,239.13
35004,"Nassau County-Suffolk County, NY (MSAD)",2013,2,241.83,240.60
35004,"Nassau County-Suffolk County, NY (MSAD)",2013,3,244.58,242.17
35004,"Nassau County-Suffolk County, NY (MSAD)",2013,4,244.16,243.98
35004,"Nassau County-Suffolk County, NY (MSAD)",2014,1,243.98,245.83
35004,"Nassau County-Suffolk County, NY (MSAD)",2014,2,244.74,243.43
35004,"Nassau County-Suffolk County, NY (MSAD)",2014,3,248.04,245.43
35004,"Nassau County-Suffolk County, NY (MSAD)",2014,4,249.36,249.32
35004,"Nassau County-Suffolk County, NY (MSAD)",2015,1,248.05,249.94
35004,"Nassau County-Suffolk County, NY (MSAD)",2015,2,254.64,253.33
35004,"Nassau County-Suffolk County, NY (MSAD)",2015,3,256.47,253.62
35004,"Nassau County-Suffolk County, NY (MSAD)",2015,4,254.63,254.55
35004,"Nassau County-Suffolk County, NY (MSAD)",2016,1,256.62,258.83
35004,"Nassau County-Suffolk County, NY (MSAD)",2016,2,263.27,261.78
35004,"Nassau County-Suffolk County, NY (MSAD)",2016,3,267.86,264.86
35004,"Nassau County-Suffolk County, NY (MSAD)",2016,4,268.50,268.35
35004,"Nassau County-Suffolk County, NY (MSAD)",2017,1,268.60,271.07
35004,"Nassau County-Suffolk County, NY (MSAD)",2017,2,277.07,275.40
35004,"Nassau County-Suffolk County, NY (MSAD)",2017,3,283.91,280.89
35004,"Nassau County-Suffolk County, NY (MSAD)",2017,4,284.71,284.32
35004,"Nassau County-Suffolk County, NY (MSAD)",2018,1,288.61,291.40
35004,"Nassau County-Suffolk County, NY (MSAD)",2018,2,298.30,296.31
35004,"Nassau County-Suffolk County, NY (MSAD)",2018,3,305.38,302.53
35004,"Nassau County-Suffolk County, NY (MSAD)",2018,4,302.77,302.11
35004,"Nassau County-Suffolk County, NY (MSAD)",2019,1,297.68,300.53
35004,"Nassau County-Suffolk County, NY (MSAD)",2019,2,307.92,305.62
35004,"Nassau County-Suffolk County, NY (MSAD)",2019,3,311.65,309.32
35004,"Nassau County-Suffolk County, NY (MSAD)",2019,4,316.00,315.00
35004,"Nassau County-Suffolk County, NY (MSAD)",2020,1,319.06,322.23
35004,"Nassau County-Suffolk County, NY (MSAD)",2020,2,325.76,322.84
35004,"Nassau County-Suffolk County, NY (MSAD)",2020,3,332.36,330.46
35004,"Nassau County-Suffolk County, NY (MSAD)",2020,4,347.99,346.79
35004,"Nassau County-Suffolk County, NY (MSAD)",2021,1,356.17,359.80
35004,"Nassau County-Suffolk County, NY (MSAD)",2021,2,372.77,368.73
35004,"Nassau County-Suffolk County, NY (MSAD)",2021,3,382.55,380.98
35004,"Nassau County-Suffolk County, NY (MSAD)",2021,4,395.43,394.10
35004,"Nassau County-Suffolk County, NY (MSAD)",2022,1,401.91,406.13
35004,"Nassau County-Suffolk County, NY (MSAD)",2022,2,422.08,416.82
35004,"Nassau County-Suffolk County, NY (MSAD)",2022,3,418.52,417.14
35004,"Nassau County-Suffolk County, NY (MSAD)",2022,4,416.73,415.64
35004,"Nassau County-Suffolk County, NY (MSAD)",2023,1,412.64,416.97
35004,"Nassau County-Suffolk County, NY (MSAD)",2023,2,430.25,424.38
35004,"Nassau County-Suffolk County, NY (MSAD)",2023,3,437.31,435.96
35004,"Nassau County-Suffolk County, NY (MSAD)",2023,4,445.94,445.17
35004,"Nassau County-Suffolk County, NY (MSAD)",2024,1,449.38,454.03
35004,"Nassau County-Suffolk County, NY (MSAD)",2024,2,473.24,466.53
35004,"Nassau County-Suffolk County, NY (MSAD)",2024,3,474.61,473.08
35004,"Nassau County-Suffolk County, NY (MSAD)",2024,4,479.53,479.06
35004,"Nassau County-Suffolk County, NY (MSAD)",2025,1,492.90,497.82
35004,"Nassau County-Suffolk County, NY (MSAD)",2025,2,505.20,497.96
35004,"Nassau County-Suffolk County, NY (MSAD)",2025,3,505.36,503.74
35004,"Nassau County-Suffolk County, NY (MSAD)",2025,4,511.83,511.50
35084,"Newark, NJ (MSAD)",1991,1,100.00,100.00
35084,"Newark, NJ (MSAD)",1991,2,101.08,100.84
35084,"Newark, NJ (MSAD)",1991,3,102.30,101.31
35084,"Newark, NJ (MSAD)",1991,4,102.09,102.13
35084,"Newark, NJ (MSAD)",1992,1,103.79,103.81
35084,"Newark, NJ (MSAD)",1992,2,104.08,103.87
35084,"Newark, NJ (MSAD)",1992,3,104.65,103.56
35084,"Newark, NJ (MSAD)",1992,4,105.85,105.89
35084,"Newark, NJ (MSAD)",1993,1,104.20,104.29
35084,"Newark, NJ (MSAD)",1993,2,105.60,105.39
35084,"Newark, NJ (MSAD)",1993,3,106.94,105.73
35084,"Newark, NJ (MSAD)",1993,4,106.65,106.68
35084,"Newark, NJ (MSAD)",1994,1,106.97,107.23
35084,"Newark, NJ (MSAD)",1994,2,107.32,107.05
35084,"Newark, NJ (MSAD)",1994,3,109.32,107.99
35084,"Newark, NJ (MSAD)",1994,4,107.76,107.79
35084,"Newark, NJ (MSAD)",1995,1,107.92,108.34
35084,"Newark, NJ (MSAD)",1995,2,107.11,106.75
35084,"Newark, NJ (MSAD)",1995,3,109.00,107.57
35084,"Newark, NJ (MSAD)",1995,4,107.13,107.23
35084,"Newark, NJ (MSAD)",1996,1,106.05,106.60
35084,"Newark, NJ (MSAD)",1996,2,108.00,107.50
35084,"Newark, NJ (MSAD)",1996,3,109.29,107.81
35084,"Newark, NJ (MSAD)",1996,4,107.79,107.96
35084,"Newark, NJ (MSAD)",1997,1,107.08,107.74
35084,"Newark, NJ (MSAD)",1997,2,109.44,108.77
35084,"Newark, NJ (MSAD)",1997,3,110.48,108.99
35084,"Newark, NJ (MSAD)",1997,4,110.26,110.48
35084,"Newark, NJ (MSAD)",1998,1,112.81,113.59
35084,"Newark, NJ (MSAD)",1998,2,115.07,114.23
35084,"Newark, NJ (MSAD)",1998,3,118.00,116.43
35084,"Newark, NJ (MSAD)",1998,4,117.87,118.14
35084,"Newark, NJ (MSAD)",1999,1,120.19,121.06
35084,"Newark, NJ (MSAD)",1999,2,124.66,123.70
35084,"Newark, NJ (MSAD)",1999,3,128.40,126.69
35084,"Newark, NJ (MSAD)",1999,4,129.99,130.30
35084,"Newark, NJ (MSAD)",2000,1,132.73,133.69
35084,"Newark, NJ (MSAD)",2000,2,139.11,138.07
35084,"Newark, NJ (MSAD)",2000,3,142.65,140.72
35084,"Newark, NJ (MSAD)",2000,4,144.65,145.00
35084,"Newark, NJ (MSAD)",2001,1,147.88,148.89
35084,"Newark, NJ (MSAD)",2001,2,154.24,153.17
35084,"Newark, NJ (MSAD)",2001,3,160.49,158.33
35084,"Newark, NJ (MSAD)",2001,4,161.80,162.16
35084,"Newark, NJ (MSAD)",2002,1,166.29,167.35
35084,"Newark, NJ (MSAD)",2002,2,175.25,174.16
35084,"Newark, NJ (MSAD)",2002,3,184.27,181.75
35084,"Newark, NJ (MSAD)",2002,4,188.49,188.97
35084,"Newark, NJ (MSAD)",2003,1,188.81,189.87
35084,"Newark, NJ (MSAD)",2003,2,200.71,199.51
35084,"Newark, NJ (MSAD)",2003,3,205.38,202.60
35084,"Newark, NJ (MSAD)",2003,4,208.31,208.95
35084,"Newark, NJ (MSAD)",2004,1,216.55,217.64
35084,"Newark, NJ (MSAD)",2004,2,223.09,221.64
35084,"Newark, NJ (MSAD)",2004,3,232.04,229.00
35084,"Newark, NJ (MSAD)",2004,4,237.15,238.01
35084,"Newark, NJ (MSAD)",2005,1,243.47,244.63
35084,"Newark, NJ (MSAD)",2005,2,254.17,252.24
35084,"Newark, NJ (MSAD)",2005,3,264.42,261.30
35084,"Newark, NJ (MSAD)",2005,4,263.83,264.64
35084,"Newark, NJ (MSAD)",2006,1,266.84,268.22
35084,"Newark, NJ (MSAD)",2006,2,272.11,269.85
35084,"Newark, NJ (MSAD)",2006,3,269.25,266.34
35084,"Newark, NJ (MSAD)",2006,4,262.09,262.50
35084,"Newark, NJ (MSAD)",2007,1,263.68,265.47
35084,"Newark, NJ (MSAD)",2007,2,268.47,266.06
35084,"Newark, NJ (MSAD)",2007,3,265.59,262.82
35084,"Newark, NJ (MSAD)",2007,4,259.18,259.16
35084,"Newark, NJ (MSAD)",2008,1,251.52,253.78
35084,"Newark, NJ (MSAD)",2008,2,250.29,247.95
35084,"Newark, NJ (MSAD)",2008,3,242.59,239.90
35084,"Newark, NJ (MSAD)",2008,4,240.16,239.80
35084,"Newark, NJ (MSAD)",2009,1,232.59,235.36
35084,"Newark, NJ (MSAD)",2009,2,230.02,227.76
35084,"Newark, NJ (MSAD)",2009,3,232.29,229.34
35084,"Newark, NJ (MSAD)",2009,4,232.95,232.49
35084,"Newark, NJ (MSAD)",2010,1,224.95,228.33
35084,"Newark, NJ (MSAD)",2010,2,230.29,227.84
35084,"Newark, NJ (MSAD)",2010,3,228.59,225.17
35084,"Newark, NJ (MSAD)",2010,4,219.66,219.33
35084,"Newark, NJ (MSAD)",2011,1,214.73,218.64
35084,"Newark, NJ (MSAD)",2011,2,218.54,215.80
35084,"Newark, NJ (MSAD)",2011,3,217.38,213.71
35084,"Newark, NJ (MSAD)",2011,4,211.25,211.33
35084,"Newark, NJ (MSAD)",2012,1,200.89,204.86
35084,"Newark, NJ (MSAD)",2012,2,212.83,209.80
35084,"Newark, NJ (MSAD)",2012,3,213.34,209.47
35084,"Newark, NJ (MSAD)",2012,4,208.54,209.10
35084,"Newark, NJ (MSAD)",2013,1,205.49,209.54
35084,"Newark, NJ (MSAD)",2013,2,218.28,214.90
35084,"Newark, NJ (MSAD)",2013,3,220.83,216.74
35084,"Newark, NJ (MSAD)",2013,4,217.57,218.60
35084,"Newark, NJ (MSAD)",2014,1,216.21,220.24
35084,"Newark, NJ (MSAD)",2014,2,225.38,221.75
35084,"Newark, NJ (MSAD)",2014,3,225.55,221.42
35084,"Newark, NJ (MSAD)",2014,4,223.76,225.19
35084,"Newark, NJ (MSAD)",2015,1,222.69,226.45
35084,"Newark, NJ (MSAD)",2015,2,228.73,224.99
35084,"Newark, NJ (MSAD)",2015,3,232.27,228.22
35084,"Newark, NJ (MSAD)",2015,4,225.22,226.84
35084,"Newark, NJ (MSAD)",2016,1,226.73,230.13
35084,"Newark, NJ (MSAD)",2016,2,233.88,230.11
35084,"Newark, NJ (MSAD)",2016,3,235.72,231.87
35084,"Newark, NJ (MSAD)",2016,4,230.58,232.28
35084,"Newark, NJ (MSAD)",2017,1,230.35,233.34
35084,"Newark, NJ (MSAD)",2017,2,242.72,239.00
35084,"Newark, NJ (MSAD)",2017,3,245.33,241.72
35084,"Newark, NJ (MSAD)",2017,4,241.09,242.56
35084,"Newark, NJ (MSAD)",2018,1,243.33,246.34
35084,"Newark, NJ (MSAD)",2018,2,251.88,247.99
35084,"Newark, NJ (MSAD)",2018,3,251.62,248.29
35084,"Newark, NJ (MSAD)",2018,4,249.97,251.42
35084,"Newark, NJ (MSAD)",2019,1,249.01,251.81
35084,"Newark, NJ (MSAD)",2019,2,257.24,253.18
35084,"Newark, NJ (MSAD)",2019,3,258.58,255.51
35084,"Newark, NJ (MSAD)",2019,4,258.23,259.83
35084,"Newark, NJ (MSAD)",2020,1,259.58,262.18
35084,"Newark, NJ (MSAD)",2020,2,264.71,260.42
35084,"Newark, NJ (MSAD)",2020,3,279.98,276.71
35084,"Newark, NJ (MSAD)",2020,4,290.52,292.93
35084,"Newark, NJ (MSAD)",2021,1,294.64,297.05
35084,"Newark, NJ (MSAD)",2021,2,314.89,309.63
35084,"Newark, NJ (MSAD)",2021,3,318.89,315.33
35084,"Newark, NJ (MSAD)",2021,4,318.91,321.97
35084,"Newark, NJ (MSAD)",2022,1,338.71,341.11
35084,"Newark, NJ (MSAD)",2022,2,353.92,347.70
35084,"Newark, NJ (MSAD)",2022,3,352.39,348.88
35084,"Newark, NJ (MSAD)",2022,4,341.44,344.92
35084,"Newark, NJ (MSAD)",2023,1,352.48,354.42
35084,"Newark, NJ (MSAD)",2023,2,369.98,363.46
35084,"Newark, NJ (MSAD)",2023,3,382.41,379.37
35084,"Newark, NJ (MSAD)",2023,4,378.02,381.41
35084,"Newark, NJ (MSAD)",2024,1,385.43,387.07
35084,"Newark, NJ (MSAD)",2024,2,409.87,403.01
35084,"Newark, NJ (MSAD)",2024,3,412.61,410.12
35084,"Newark, NJ (MSAD)",2024,4,424.36,427.22
35084,"Newark, NJ (MSAD)",2025,1,431.38,432.89
35084,"Newark, NJ (MSAD)",2025,2,437.33,430.53
35084,"Newark, NJ (MSAD)",2025,3,431.33,429.51
35084,"Newark, NJ (MSAD)",2025,4,439.25,440.99
35380,"New Orleans-Metairie, LA",1991,1,100.00,100.00
35380,"New Orleans-Metairie, LA",1991,2,105.45,104.31
35380,"New Orleans-Metairie, LA",1991,3,106.62,105.04
35380,"New Orleans-Metairie, LA",1991,4,107.35,106.50
35380,"New Orleans-Metairie, LA",1992,1,108.05,108.08
35380,"New Orleans-Metairie, LA",1992,2,110.56,109.30
35380,"New Orleans-Metairie, LA",1992,3,113.59,111.93
35380,"New Orleans-Metairie, LA",1992,4,114.74,113.89
35380,"New Orleans-Metairie, LA",1993,1,114.84,114.85
35380,"New Orleans-Metairie, LA",1993,2,116.94,115.52
35380,"New Orleans-Metairie, LA",1993,3,119.45,117.75
35380,"New Orleans-Metairie, LA",1993,4,121.61,120.77
35380,"New Orleans-Metairie, LA",1994,1,123.52,123.50
35380,"New Orleans-Metairie, LA",1994,2,127.62,125.98
35380,"New Orleans-Metairie, LA",1994,3,128.55,126.77
35380,"New Orleans-Metairie, LA",1994,4,125.05,124.28
35380,"New Orleans-Metairie, LA",1995,1,127.41,127.32
35380,"New Orleans-Metairie, LA",1995,2,132.38,130.64
35380,"New Orleans-Metairie, LA",1995,3,134.60,132.74
35380,"New Orleans-Metairie, LA",1995,4,136.25,135.50
35380,"New Orleans-Metairie, LA",1996,1,138.14,138.02
35380,"New Orleans-Metairie, LA",1996,2,140.68,138.79
35380,"New Orleans-Metairie, LA",1996,3,141.60,139.62
35380,"New Orleans-Metairie, LA",1996,4,143.45,142.75
35380,"New Orleans-Metairie, LA",1997,1,143.42,143.22
35380,"New Orleans-Metairie, LA",1997,2,146.81,144.88
35380,"New Orleans-Metairie, LA",1997,3,149.71,147.56
35380,"New Orleans-Metairie, LA",1997,4,149.64,148.92
35380,"New Orleans-Metairie, LA",1998,1,152.29,152.06
35380,"New Orleans-Metairie, LA",1998,2,155.88,153.92
35380,"New Orleans-Metairie, LA",1998,3,159.58,157.21
35380,"New Orleans-Metairie, LA",1998,4,160.75,159.98
35380,"New Orleans-Metairie, LA",1999,1,161.29,161.07
35380,"New Orleans-Metairie, LA",1999,2,166.30,164.21
35380,"New Orleans-Metairie, LA",1999,3,167.99,165.53
35380,"New Orleans-Metairie, LA",1999,4,165.30,164.45
35380,"New Orleans-Metairie, LA",2000,1,170.29,170.04
35380,"New Orleans-Metairie, LA",2000,2,174.90,172.74
35380,"New Orleans-Metairie, LA",2000,3,176.77,174.29
35380,"New Orleans-Metairie, LA",2000,4,175.71,174.69
35380,"New Orleans-Metairie, LA",2001,1,175.93,175.59
35380,"New Orleans-Metairie, LA",2001,2,179.83,177.70
35380,"New Orleans-Metairie, LA",2001,3,184.46,181.98
35380,"New Orleans-Metairie, LA",2001,4,186.67,185.49
35380,"New Orleans-Metairie, LA",2002,1,186.73,186.20
35380,"New Orleans-Metairie, LA",2002,2,192.94,190.80
35380,"New Orleans-Metairie, LA",2002,3,193.57,191.16
35380,"New Orleans-Metairie, LA",2002,4,197.55,196.11
35380,"New Orleans-Metairie, LA",2003,1,204.32,203.70
35380,"New Orleans-Metairie, LA",2003,2,204.14,201.82
35380,"New Orleans-Metairie, LA",2003,3,209.96,207.57
35380,"New Orleans-Metairie, LA",2003,4,213.29,211.73
35380,"New Orleans-Metairie, LA",2004,1,215.17,214.30
35380,"New Orleans-Metairie, LA",2004,2,222.77,220.26
35380,"New Orleans-Metairie, LA",2004,3,231.30,228.68
35380,"New Orleans-Metairie, LA",2004,4,231.11,229.67
35380,"New Orleans-Metairie, LA",2005,1,235.20,234.17
35380,"New Orleans-Metairie, LA",2005,2,241.27,238.35
35380,"New Orleans-Metairie, LA",2005,3,243.63,240.66
35380,"New Orleans-Metairie, LA",2005,4,256.28,255.21
35380,"New Orleans-Metairie, LA",2006,1,259.48,258.46
35380,"New Orleans-Metairie, LA",2006,2,268.35,264.62
35380,"New Orleans-Metairie, LA",2006,3,269.10,265.56
35380,"New Orleans-Metairie, LA",2006,4,270.49,269.83
35380,"New Orleans-Metairie, LA",2007,1,277.21,276.78
35380,"New Orleans-Metairie, LA",2007,2,275.12,270.37
35380,"New Orleans-Metairie, LA",2007,3,274.76,270.95
35380,"New Orleans-Metairie, LA",2007,4,258.51,258.36
